Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
24940, 236.756, 167.193, 54.924, 116.999, 147.027, 16.9853, 36.009, 262.924, 167.669, 58.3542, 82.4225, 1384.3
24941, 260.862, 177.582, 72.9959, 134.404, 166.89, 21.7802, 44.0456, 292.754, 190.674, 73.4603, 84.045, 1559.44
24942, 249.134, 187.905, 65.2693, 129.641, 162.699, 18.6808, 37.837, 290.657, 188.152, 70.0335, 81.0664, 1550.33
24943, 241.306, 163.803, 50.9747, 116.384, 152.692, 28.6495, 29.9079, 280.584, 178.964, 56.1956, 84.0307, 1440.18
24944, 233.955, 156.607, 38.1138, 108.23, 148.999, 40.5144, 22.8131, 281.197, 167.652, 46.8886, 77.5857, 1348.94
24945, 221.868, 151.227, 30.6918, 99.8471, 140.853, 35.261, 16.8998, 275.419, 166.036, 39.206, 69.498, 1250.11
24946, 212.209, 142.755, 23.2949, 91.3789, 133.067, 28.0406, 12.4132, 258.739, 157.226, 30.6156, 62.6534, 1139.62
24947, 203.082, 137.551, 17.8424, 84.4054, 126.583, 21.2031, 9.29327, 267.428, 147.559, 23.7998, 56.7054, 1058.56
24948, 204.45, 122.923, 13.3692, 79.145, 121.927, 15.6325, 7.0111, 262.9, 140.305, 18.5992, 57.9643, 993.96
24949, 201.362, 117.616, 10.0074, 74.8702, 117.439, 11.5791, 5.4083, 252.572, 132.942, 14.8198, 54.9844, 937.325
24950, 197.736, 128.189, 7.60182, 71.5478, 113.46, 8.696, 4.25993, 220.678, 102.808, 12.0824, 51.7287, 881.213
24951, 207.853, 129.465, 6.28381, 69.4802, 110.119, 7.01061, 3.55964, 206.2, 91.7268, 10.6163, 49.1666, 849.654
24952, 214.382, 146.145, 6.53901, 68.4295, 107.928, 6.20459, 3.77203, 206.581, 94.0341, 10.1785, 48.5882, 853.664
24953, 222.924, 147.948, 21.7551, 80.2527, 123.842, 7.13223, 12.3755, 254.543, 139.401, 24.0763, 48.0745, 998.288
24954, 216.803, 150.062, 24.4731, 79.1663, 120.882, 6.6814, 12.589, 261.291, 145.722, 26.3473, 46.3725, 1034.93
24955, 212.853, 145.645, 20.8477, 74.7532, 114.737, 7.82855, 9.97024, 256.669, 143.652, 23.0376, 46.0074, 1006.59
24956, 207.56, 141.622, 15.9273, 70.1654, 108.881, 7.71887, 7.58875, 244.617, 127.814, 18.7963, 35.7322, 950.143
24957, 201.788, 153.119, 12.8598, 67.2119, 106.267, 6.79373, 6.45729, 235.858, 123.031, 17.3893, 30.4828, 911.167
24958, 196.746, 151.767, 12.9696, 67.6105, 105.023, 6.16338, 6.59574, 227.621, 118.326, 18.5905, 27.6641, 895.13
24959, 191.699, 148.36, 11.7476, 65.0973, 101.943, 5.29289, 5.60315, 218.31, 113.101, 16.7252, 25.9662, 861.074
24960, 187.453, 143.961, 9.67309, 62.4168, 99.526, 4.99556, 4.45001, 210.508, 108.822, 14.1899, 24.4206, 824.784
24961, 183.406, 139.618, 7.28053, 59.713, 96.3242, 4.42877, 3.4831, 203.675, 104.406, 11.8444, 36.855, 794.516
24962, 179.574, 135.765, 5.46582, 57.1718, 93.2962, 3.79772, 2.72838, 197.612, 100.854, 9.68102, 41.2666, 768.321
24963, 176.199, 132.369, 4.29648, 55.2854, 90.5934, 3.34835, 2.25623, 191.049, 96.6301, 8.29261, 44.3945, 746.62
24964, 173.122, 129.29, 3.43629, 53.629, 88.1646, 2.81688, 1.89421, 186.398, 94.3306, 7.425, 44.0155, 726.77
24965, 170.375, 126.637, 2.7339, 52.698, 86.3339, 2.38833, 1.63729, 180.633, 90.5135, 7.31193, 42.9741, 709.256
24966, 170.58, 124.675, 2.5815, 52.05, 84.3485, 2.33137, 1.56264, 176.033, 87.6136, 7.47599, 42.4651, 696.821
24967, 174.228, 124.916, 3.1874, 53.7285, 86.315, 2.70611, 1.7414, 176.346, 88.3433, 8.75918, 43.3636, 708.284
24968, 181.022, 127.655, 4.1616, 57.1147, 94.6153, 3.18309, 2.20204, 178.382, 89.8441, 11.7828, 44.7, 740.967
24969, 184.364, 130.497, 6.02137, 71.3276, 121.145, 4.3037, 3.55513, 188.011, 94.5909, 29.455, 46.633, 851.898
24970, 178.709, 130.36, 5.44221, 67.7386, 112.995, 4.58159, 3.43338, 184.389, 91.5715, 28.9289, 45.6733, 840.41
24971, 173.571, 127.215, 4.38743, 60.927, 101.399, 4.60061, 2.78671, 184.498, 91.8847, 22.9814, 44.0633, 795.218
24972, 168.588, 122.265, 3.24132, 55.3302, 92.9666, 4.22613, 2.14276, 202.711, 106.146, 17.342, 41.4912, 761.993
24973, 164.355, 118.171, 2.43095, 51.2826, 87.1778, 3.49129, 1.68411, 204.44, 110.434, 13.1505, 39.1582, 730.975
24974, 161.244, 115.18, 1.77361, 48.3065, 83.0311, 2.75892, 1.3744, 195.364, 106.406, 10.4519, 37.311, 698.028
24975, 158.659, 113.186, 1.36814, 46.187, 79.8747, 2.2582, 1.16435, 186.025, 101.233, 8.71435, 35.9111, 669.222
24976, 156.206, 111.439, 1.04691, 44.6889, 77.3011, 1.85077, 1.03455, 179.118, 97.1314, 7.65896, 34.6484, 646.51
24977, 157.513, 109.783, 1.84908, 49.0969, 83.8473, 1.85611, 1.39688, 178.995, 97.4111, 10.3321, 33.7969, 663.093
24978, 154.334, 107.389, 2.252, 47.7851, 81.4982, 1.58661, 1.38545, 174.03, 94.0376, 10.0812, 32.7028, 651.555
24979, 154.545, 103.465, 2.66237, 54.487, 89.313, 2.44063, 1.63485, 175.072, 94.8709, 14.4366, 32.8043, 676.677
24980, 154.165, 101.582, 5.25994, 57.332, 90.1981, 3.27441, 2.9223, 178.561, 95.8006, 19.3887, 32.8045, 696.96
24981, 164.585, 104.298, 20.9851, 77.2236, 109.1, 8.02274, 10.7483, 199.922, 110.616, 45.5669, 38.3357, 861.332
24982, 168.479, 107.83, 34.763, 84.007, 115.378, 11.2393, 16.7959, 207.497, 114.326, 55.596, 40.7508, 968.68
24983, 161.58, 109.28, 34.7308, 80.5077, 110.136, 14.5898, 14.9621, 202.098, 111.197, 55.5765, 41.1146, 971.554
24984, 154.739, 107.574, 27.2198, 70.1953, 99.04, 16.0512, 11.2294, 197.57, 106.022, 44.7465, 40.9432, 898.801
24985, 148.09, 104.641, 19.4871, 60.9881, 90.2607, 13.5941, 7.99893, 194.472, 103.864, 33.5598, 37.8075, 816.45
24986, 142.931, 99.7781, 13.6702, 54.4594, 84.1587, 10.3005, 5.68019, 186.955, 100.62, 24.79, 34.516, 742.957
24987, 138.94, 95.0864, 9.62943, 49.9246, 79.8334, 7.55978, 4.08301, 176.58, 95.1802, 18.6279, 31.9964, 681.813
24988, 136.002, 91.3008, 6.8318, 46.6716, 76.5541, 5.59632, 2.98896, 167.385, 90.0405, 14.3065, 30.1787, 633.428
24989, 133.368, 88.2505, 4.96636, 44.3308, 73.9403, 4.25745, 2.25143, 160.494, 86.0797, 11.378, 28.8088, 597.178
24990, 132.044, 85.7052, 3.7622, 43.4129, 73.6531, 3.3387, 1.79088, 156.63, 84.0039, 9.63072, 27.7268, 575.339
24991, 129.232, 83.8053, 2.95101, 41.932, 71.6626, 2.68212, 1.47969, 152.275, 81.3866, 8.44648, 26.7504, 554.923
24992, 126.759, 81.806, 2.2984, 40.3561, 69.3381, 2.23659, 1.25075, 148.304, 79.1582, 7.45254, 25.9912, 536.059
24993, 124.425, 79.8578, 1.86756, 39.1472, 67.2757, 1.91453, 1.07527, 145.065, 77.0366, 7.17824, 25.2649, 520.945
24994, 122.153, 77.8393, 1.54547, 38.082, 65.4518, 1.72066, 0.966106, 142.045, 75.4951, 6.71057, 24.5676, 507.084
24995, 124.005, 76.9454, 4.03236, 40.379, 67.4295, 2.80505, 2.73813, 143.638, 77.4727, 9.11287, 25.6531, 524.414
24996, 122.817, 76.5727, 6.76555, 42.6715, 67.7328, 3.07672, 4.102, 143.039, 77.1724, 10.8426, 25.2231, 542.689
24997, 120.179, 75.4172, 7.22349, 41.9504, 65.5148, 3.93963, 4.10423, 140.377, 75.7918, 10.8337, 25.1859, 539.866
24998, 116.947, 73.6798, 5.9645, 39.7652, 63.3477, 4.08639, 3.3271, 136.21, 72.8494, 9.61025, 24.3998, 521.297
24999, 113.964, 71.4223, 4.60748, 37.8304, 61.878, 3.82017, 2.52643, 132.773, 70.9184, 9.33891, 23.2628, 501.515
25000, 111.079, 69.148, 3.41942, 35.8087, 59.7592, 3.21017, 1.89896, 128.883, 68.7902, 8.30801, 22.1492, 478.958
25001, 108.52, 66.9693, 2.5386, 34.1272, 57.6, 2.61159, 1.46943, 124.898, 66.52, 7.46028, 21.2085, 458.19
25002, 106.071, 64.9446, 1.87455, 32.7573, 55.6603, 2.11846, 1.17551, 121.398, 64.3016, 6.58851, 20.3871, 440.086
25003, 103.827, 63.0475, 1.41826, 31.6229, 53.9225, 1.76297, 0.97752, 118.112, 62.2751, 6.03231, 19.6505, 424.597
25004, 101.901, 61.444, 1.08369, 30.8329, 52.3923, 1.52372, 0.838941, 115.284, 60.5081, 5.53422, 19.1602, 411.903
25005, 100.053, 59.7732, 0.862611, 30.0233, 51.0915, 1.34884, 0.745038, 112.846, 58.8105, 5.453, 18.5117, 401.161
25006, 98.0066, 58.2362, 0.687717, 29.0995, 49.6412, 1.21409, 0.675731, 110.403, 57.0662, 5.26669, 17.9555, 390.774
25007, 96.2781, 56.6327, 0.580616, 28.2722, 48.1616, 1.11684, 0.621107, 107.902, 55.4746, 5.08194, 17.3765, 380.78
25008, 94.5239, 55.1848, 0.487756, 28.5054, 48.6853, 1.07466, 0.591621, 105.565, 54.1515, 5.24353, 16.8982, 375.849
25009, 93.8563, 53.7574, 0.42839, 28.6468, 48.3656, 1.18323, 0.560483, 104.47, 53.9756, 5.17963, 16.5246, 371.119
25010, 93.6324, 53.1666, 0.472349, 29.0377, 48.3469, 1.29254, 0.53775, 103.02, 53.2142, 5.31449, 16.3971, 369.57
25011, 92.0153, 52.8625, 0.401407, 27.9155, 46.5416, 1.2598, 0.512449, 100.566, 51.8062, 5.09413, 15.9238, 361.986
25012, 90.0485, 52.0866, 0.462002, 26.5609, 44.5027, 1.23113, 0.494671, 98.5779, 50.2688, 4.91, 15.5853, 352.839
25013, 87.7029, 50.7998, 0.35947, 25.3367, 42.6805, 1.15768, 0.476397, 97.334, 49.1239, 4.7147, 14.9512, 343.468
25014, 85.5035, 48.8876, 0.460616, 24.3563, 41.1306, 1.07269, 0.462065, 95.253, 48.1266, 4.61586, 14.2836, 333.975
25015, 83.5303, 46.9409, 0.352704, 23.5765, 39.7651, 1.02597, 0.450616, 92.6806, 46.7027, 4.56466, 13.7058, 324.329
25016, 81.767, 45.2067, 0.446081, 22.8454, 38.529, 0.987648, 0.443281, 90.3589, 44.9986, 4.54178, 13.1833, 315.241
25017, 80.057, 43.6713, 0.345845, 22.3982, 37.4801, 0.918078, 0.427835, 88.4152, 43.4729, 4.49042, 12.6894, 307.358
25018, 78.4599, 42.268, 0.417958, 21.6153, 36.3353, 0.87264, 0.415131, 82.7203, 41.974, 4.42781, 12.2297, 296.959
25019, 76.9634, 40.9645, 0.337945, 20.9433, 35.2373, 0.863492, 0.408901, 79.4038, 40.6968, 4.3668, 11.8464, 287.246
25020, 75.4873, 39.7248, 0.407934, 20.3025, 34.1916, 0.843811, 0.401901, 78.3456, 39.5306, 4.34174, 11.416, 279.863
25021, 74.1168, 38.5555, 0.333928, 19.7375, 33.19, 0.844534, 0.39919, 76.9374, 38.366, 4.30109, 11.0659, 273.319
25022, 72.805, 37.4398, 0.403338, 19.1508, 32.2347, 0.848821, 0.392838, 75.128, 37.3032, 4.27727, 10.7291, 267.045
25023, 71.6223, 36.3896, 0.331154, 18.9122, 31.5969, 0.861077, 0.403088, 73.6615, 36.4044, 4.28723, 10.4222, 261.773
25024, 72.3502, 35.6759, 3.44354, 29.3379, 43.2108, 1.03216, 0.926746, 77.183, 38.714, 28.3451, 10.3119, 344.018
25025, 76.6468, 35.9135, 15.9111, 46.6382, 57.8179, 3.67464, 4.44578, 88.1964, 45.9418, 57.9738, 11.629, 486.359
25026, 75.2983, 36.3923, 17.7144, 44.147, 51.97, 3.82776, 4.72804, 86.0189, 43.9852, 50.8405, 11.3037, 478.924
25027, 73.6467, 35.8164, 14.2611, 37.159, 45.0355, 4.93249, 3.8031, 82.4852, 42.0197, 38.8029, 11.4884, 431.025
25028, 71.9852, 34.6645, 10.4238, 32.0399, 41.0788, 4.77997, 2.82974, 80.2395, 40.9248, 29.1812, 10.9883, 385.84
25029, 70.5593, 33.459, 8.31588, 29.0712, 39.7964, 4.13872, 2.32003, 80.3142, 41.6348, 23.5217, 10.3099, 356.885
25030, 69.561, 32.5005, 6.78603, 27.5879, 38.1499, 3.62004, 2.05213, 79.7726, 41.0471, 20.7122, 9.84404, 339.05
25031, 68.4004, 31.7329, 6.21003, 26.5107, 37.1259, 3.13602, 1.82005, 77.6762, 39.1106, 19.4967, 9.48161, 326.199
25032, 67.5678, 31.1081, 5.71403, 27.0569, 38.3224, 2.94055, 1.80618, 76.4193, 38.0154, 20.1779, 9.28783, 324.455
25033, 67.2056, 30.5909, 5.16642, 26.8088, 38.1673, 2.6278, 1.62035, 76.1441, 37.7299, 18.7017, 9.05825, 316.633
25034, 65.8738, 30.1327, 4.30291, 24.8605, 35.6904, 2.3623, 1.34017, 74.2404, 36.3474, 15.5036, 8.71776, 299.358
25035, 64.5065, 29.3658, 3.38749, 22.7514, 33.1457, 2.09949, 1.07341, 72.0902, 34.8532, 12.6095, 8.41658, 280.886
25036, 63.0322, 28.464, 2.61019, 21.2348, 31.1137, 1.86442, 0.875826, 75.4311, 33.6091, 10.4662, 8.06734, 268.012
25037, 61.7325, 27.42, 2.02898, 19.9742, 29.553, 1.68313, 0.73473, 76.4305, 32.5812, 8.9, 7.69741, 258.099
25038, 60.6071, 26.3961, 1.61228, 18.9253, 28.2654, 1.54174, 0.639429, 75.5951, 31.3015, 7.77814, 7.35835, 249.01
25039, 60.252, 25.5619, 1.32504, 18.6657, 28.1817, 1.51924, 0.567846, 74.8578, 30.3539, 7.30376, 7.15913, 244.215
25040, 59.9268, 25.2232, 1.11887, 18.5701, 27.9793, 1.4654, 0.522442, 74.6622, 29.8754, 6.73608, 7.0007, 240.198
25041, 59.5405, 25.0161, 1.01605, 18.0681, 27.1903, 1.42826, 0.483617, 73.8041, 28.9367, 6.2425, 6.81118, 235.74
25042, 58.7014, 24.8834, 1.0718, 17.4915, 26.2298, 1.39391, 0.494333, 72.9192, 28.0347, 7.63612, 6.6579, 234.269
25043, 57.8173, 24.4278, 1.26218, 17.3422, 26.3728, 1.34513, 0.524674, 72.6397, 27.6026, 9.33474, 6.4541, 235.718
25044, 56.8549, 23.78, 1.29339, 16.9329, 25.4237, 1.29776, 0.532831, 72.0914, 26.961, 9.63981, 6.19976, 232.656
25045, 55.8893, 22.944, 1.1998, 16.2022, 24.2053, 1.25797, 0.509764, 71.5617, 26.4171, 8.806, 5.94697, 226.384
25046, 55.0049, 22.0832, 1.05619, 15.5081, 23.0935, 1.22313, 0.480146, 71.3134, 26.0939, 7.76727, 5.71205, 219.819
25047, 54.2232, 21.2477, 0.92159, 14.863, 22.1056, 1.19426, 0.457211, 71.0219, 25.7348, 6.89318, 5.50936, 213.88
25048, 53.4862, 20.57, 0.813413, 14.2655, 21.2165, 1.17805, 0.433594, 70.7459, 25.379, 6.23548, 5.38323, 208.678
25049, 52.8308, 19.8864, 0.730054, 13.7287, 20.3997, 1.16985, 0.414547, 70.5049, 25.0515, 5.75979, 5.29141, 204.228
25050, 52.1654, 19.3504, 0.664001, 13.2376, 19.648, 1.15972, 0.400625, 70.2977, 24.7456, 5.40883, 5.20075, 200.375
25051, 51.4418, 18.7415, 0.6127, 12.7882, 18.9466, 1.1335, 0.382259, 70.118, 24.4577, 5.15294, 5.11537, 196.909
25052, 50.74, 18.1268, 0.574262, 12.3855, 18.3072, 1.11839, 0.375795, 74.0719, 28.6141, 4.95936, 5.03206, 196.048
25053, 50.1297, 17.5112, 0.543426, 12.0199, 17.7246, 1.11068, 0.36828, 75.5539, 29.7338, 4.81734, 4.96299, 195.401
25054, 49.5463, 16.9752, 0.520072, 11.6784, 17.1753, 1.10275, 0.364699, 75.8035, 29.7226, 4.70642, 7.08997, 194.56
25055, 58.0841, 16.4911, 0.500143, 11.3475, 16.6472, 1.09955, 0.359041, 75.8012, 29.5394, 4.62306, 7.71619, 196.917
25056, 60.3166, 16.0436, 0.484886, 11.0315, 16.1383, 1.08805, 0.353331, 75.7758, 29.3356, 4.55126, 7.75988, 199.856
25057, 59.6377, 15.6281, 0.470267, 10.7294, 15.6553, 1.08146, 0.348437, 75.7612, 29.1451, 4.50397, 7.71675, 200.746
25058, 58.9401, 15.2337, 0.46003, 10.4323, 15.1824, 1.07261, 0.343841, 75.7451, 28.9469, 4.45807, 7.66104, 199.791
25059, 58.6933, 14.8545, 0.447759, 10.1508, 14.718, 1.07472, 0.344172, 75.7648, 28.7783, 4.42705, 7.61263, 198.252
25060, 58.5464, 14.4835, 0.439643, 9.87003, 14.2688, 1.06905, 0.338627, 75.774, 28.5955, 4.39356, 7.5628, 196.689
25061, 58.4706, 24.5069, 0.430784, 9.61052, 13.8455, 1.07666, 0.339856, 75.8208, 28.4435, 4.36695, 7.52235, 198.651
25062, 57.6562, 24.0248, 1.16076, 10.0621, 15.1666, 1.14107, 0.596213, 76.6912, 28.9381, 5.92359, 7.54852, 211.771
25063, 56.9716, 22.988, 2.94938, 12.0237, 16.9421, 1.47708, 1.75181, 77.6488, 29.3965, 11.4668, 7.61646, 235.869
25064, 55.516, 21.7884, 3.3994, 11.9134, 15.991, 1.49516, 1.91034, 77.496, 29.0681, 11.8582, 7.56509, 236.936
25065, 62.6985, 21.8336, 3.05541, 11.5389, 15.8413, 1.57798, 1.63723, 77.2979, 28.7382, 11.9161, 12.4825, 239.1
25066, 66.3412, 46.8143, 2.44562, 10.6956, 14.7007, 1.58336, 1.28219, 76.7121, 28.3627, 10.3263, 31.8725, 252.04
25067, 62.2335, 67.4465, 2.74379, 10.6447, 14.0709, 1.50987, 1.11352, 76.7973, 28.4577, 11.8283, 35.7379, 279.349
25068, 58.9778, 73.535, 2.77399, 10.1284, 13.2018, 1.39194, 0.941999, 76.2234, 28.2225, 11.0922, 35.528, 292.385
25069, 55.7906, 79.2727, 5.24267, 12.3045, 15.5417, 1.64619, 1.42936, 77.1127, 28.924, 19.7044, 34.8515, 328.927
25070, 56.6653, 73.7938, 5.74993, 12.2487, 15.0582, 1.6051, 1.44931, 76.4984, 28.66, 19.5327, 34.221, 331.126
25071, 64.0768, 64.0689, 5.07858, 12.0247, 15.4757, 1.63427, 1.24076, 78.7591, 31.5874, 17.057, 21.9744, 320.922
25072, 65.6865, 57.1948, 4.02477, 10.9459, 14.2604, 1.59299, 0.988996, 98.9349, 53.5632, 13.7101, 19.0107, 312.665
25073, 66.8689, 54.5686, 3.04615, 9.84877, 12.9609, 1.4976, 0.797994, 86.6498, 39.1426, 11.0716, 18.5423, 293.924
25074, 68.5956, 55.4381, 2.27934, 8.98145, 11.9342, 1.37652, 0.653053, 79.9463, 33.3109, 9.11643, 18.0495, 276.897
25075, 70.6078, 57.9046, 1.72698, 8.32961, 11.1607, 1.27023, 0.554462, 77.8563, 31.9074, 7.73352, 17.7663, 267.922
25076, 70.5134, 63.0783, 1.33681, 7.82888, 10.5491, 1.1817, 0.482365, 76.9326, 31.3824, 6.71358, 17.644, 264.891
25077, 69.7593, 63.2582, 1.13441, 7.49631, 10.0472, 1.11786, 0.433875, 76.1898, 30.935, 5.99321, 17.5622, 263.264
25078, 68.109, 55.6676, 0.96421, 7.19276, 9.61371, 1.07851, 0.399967, 75.2105, 30.2321, 5.45655, 17.4955, 257.436
25079, 74.6431, 58.8154, 0.824787, 6.89162, 9.22372, 1.04525, 0.374801, 74.4294, 29.7681, 5.06634, 24.982, 258.192
25080, 76.3439, 49.2561, 0.710205, 6.63245, 8.87371, 1.01838, 0.354453, 73.7979, 29.4304, 4.79498, 25.9137, 258.156
25081, 76.2953, 39.6112, 0.627669, 6.40359, 8.55813, 1.01194, 0.345297, 91.0591, 48.3586, 4.60171, 27.7821, 264.025
25082, 75.504, 37.9398, 0.567315, 6.19712, 8.26591, 0.993484, 0.332737, 97.2323, 53.8795, 4.4512, 27.1349, 267.346
25083, 75.8702, 39.2428, 0.52343, 6.00618, 7.9913, 0.984482, 0.326323, 97.9242, 54.4588, 4.33544, 26.2657, 267.577
25084, 75.2237, 41.7027, 0.484802, 5.82988, 7.72777, 0.983927, 0.320933, 97.4108, 54.1301, 4.24381, 25.8748, 267.106
25085, 74.5767, 44.8842, 0.455125, 5.66098, 7.47906, 0.966975, 0.314277, 96.1364, 53.0689, 4.17415, 25.7473, 266.855
25086, 73.6252, 49.2612, 0.428293, 5.48637, 7.22923, 47.1159, 0.304218, 96.1337, 53.4357, 4.11203, 23.9882, 289.973
25087, 70.2529, 54.7875, 0.408493, 5.32689, 6.98985, 51.7348, 0.304084, 94.9737, 52.4479, 4.06388, 22.8056, 308.436
25088, 69.6677, 45.8309, 0.391827, 5.17786, 6.75957, 50.8613, 0.300264, 77.345, 33.7642, 4.02884, 22.6177, 300.966
25089, 68.9056, 47.2602, 0.379973, 5.03239, 6.53904, 49.867, 0.297396, 70.0954, 27.6303, 3.99925, 22.7522, 288.965
25090, 70.6938, 49.0196, 0.368413, 4.89789, 6.3295, 49.5196, 0.296214, 68.1875, 26.3786, 3.96919, 22.4848, 283.601
25091, 70.6244, 51.3023, 0.359224, 4.75508, 6.12211, 48.6533, 0.289385, 67.4906, 26.0251, 3.93814, 21.2613, 281.865
25092, 69.6353, 54.4788, 0.350279, 4.63222, 5.92613, 48.5193, 0.291321, 67.0198, 25.8137, 3.91426, 20.9381, 281.745
25093, 70.5428, 58.9337, 0.34549, 4.5142, 5.74299, 47.3063, 0.292212, 66.5798, 25.6176, 3.90202, 20.5071, 283.049
25094, 69.2798, 63.928, 0.34007, 4.41129, 5.61869, 35.3803, 0.29259, 71.3932, 31.099, 3.88509, 26.9857, 285.448
25095, 66.5251, 48.3982, 0.335143, 4.31912, 5.54223, 22.2655, 0.288568, 71.6011, 31.1487, 3.86622, 29.0323, 274.775
25096, 68.8146, 53.5885, 0.329052, 4.22091, 5.37251, 12.2251, 0.286, 85.671, 46.5664, 3.84488, 27.917, 271.003
25097, 68.4345, 55.1199, 0.324429, 4.12407, 5.19587, 6.396, 0.286616, 86.5825, 46.6313, 3.82532, 27.1012, 267.385
25098, 69.0077, 55.0608, 0.359937, 4.39264, 5.44173, 3.3053, 0.284712, 92.4422, 53.0554, 4.11987, 26.9255, 269.607
25099, 67.8296, 54.0741, 0.40366, 4.38381, 5.28113, 2.18814, 0.28634, 95.3659, 55.929, 4.30045, 26.8243, 270.195
25100, 65.4902, 53.6028, 0.428305, 4.25012, 5.05871, 1.91102, 0.285223, 95.9876, 56.6403, 4.30934, 25.3984, 267.724
25101, 69.3972, 58.5163, 0.424305, 4.0717, 4.83592, 1.85435, 0.285063, 94.9156, 55.712, 4.19164, 18.6246, 265.188
25102, 70.0725, 57.2778, 0.404146, 3.91553, 4.6453, 20.1959, 0.283902, 93.9118, 54.9665, 4.05969, 15.5859, 270.831
25103, 68.9756, 54.0188, 0.379244, 3.77857, 4.4717, 41.2798, 0.283241, 89.1588, 50.1634, 3.94015, 15.9566, 280.787
25104, 67.1476, 51.0231, 0.355554, 3.66306, 4.32191, 44.6357, 0.281171, 86.8606, 48.3027, 3.85297, 16.7567, 285.108
25105, 70.0461, 47.167, 0.336294, 3.55836, 4.18317, 42.9041, 0.278479, 86.2271, 48.026, 3.80515, 16.9225, 284.281
25106, 69.5743, 47.8992, 0.753859, 4.71898, 5.13028, 42.8799, 0.419577, 87.5853, 49.3481, 6.08916, 17.0003, 295.702
25107, 69.0236, 50.3694, 0.922972, 4.95816, 5.08419, 41.0505, 0.47951, 86.8257, 48.6687, 6.58142, 16.968, 296.82
25108, 68.075, 51.0775, 0.916133, 4.66808, 4.76509, 39.551, 0.467444, 85.3968, 47.5085, 6.21436, 16.2114, 292.305
25109, 69.7966, 49.9635, 1.00626, 4.63184, 4.90506, 27.7687, 0.472151, 85.0243, 47.4432, 7.01507, 23.0484, 289.542
25110, 70.4064, 50.4381, 1.16993, 5.09088, 5.33727, 15.7948, 0.498124, 85.3229, 47.9445, 8.18856, 24.0396, 287.27
25111, 69.7577, 49.6558, 1.10686, 4.87836, 4.99186, 8.36257, 0.464857, 84.9123, 47.7271, 7.59634, 24.2721, 276.823
25112, 67.1769, 49.3445, 0.960716, 4.4367, 4.55846, 4.40809, 0.423371, 83.876, 46.8381, 6.67318, 23.3764, 264.529
25113, 70.2088, 45.3133, 3.3987, 8.81056, 8.32934, 5.11264, 2.26337, 87.1807, 49.07, 18.6257, 23.1835, 311.442
25114, 72.9194, 47.8928, 7.0464, 15.3038, 14.8415, 6.3556, 4.48722, 93.379, 53.464, 28.3255, 23.6439, 374.779
25115, 73.0992, 50.7757, 7.52381, 15.0304, 13.8632, 5.65652, 4.31778, 92.6648, 52.9308, 25.5585, 23.4732, 375.361
25116, 69.5086, 49.8176, 7.36909, 14.3679, 13.5897, 4.74281, 3.57287, 91.3853, 52.1729, 24.4056, 22.5804, 367.334
25117, 70.5767, 54.3412, 6.15872, 12.0581, 11.2811, 3.90206, 2.69988, 93.7686, 55.7139, 19.8708, 29.3367, 347.928
25118, 69.9573, 54.9222, 4.70186, 9.74065, 9.20248, 29.824, 1.97889, 94.2189, 56.6934, 15.3852, 30.2133, 342.128
25119, 69.7027, 52.5774, 3.44946, 7.95029, 7.7026, 37.4667, 1.45173, 93.1332, 56.0452, 11.9135, 27.9556, 336.608
25120, 68.3858, 51.5336, 2.52102, 6.71169, 6.67634, 35.5708, 1.08836, 91.8208, 55.1009, 9.56404, 27.5301, 325.52
25121, 66.8558, 51.5346, 1.86173, 5.85276, 5.96856, 34.1943, 0.835404, 86.6827, 49.9761, 7.86059, 26.5471, 310.675
25122, 66.131, 49.5029, 1.80829, 6.62051, 6.96857, 30.8364, 1.11058, 83.0711, 46.1744, 9.25484, 25.6094, 306.611
25123, 65.5308, 49.1433, 1.68904, 6.48974, 6.68854, 25.1543, 1.10747, 86.9488, 50.8884, 8.77625, 24.3219, 298.503
25124, 64.6819, 48.1892, 1.57149, 6.05322, 6.1076, 24.2794, 1.00546, 87.1109, 50.9544, 7.86894, 23.2919, 290.13
25125, 69.4574, 55.5534, 1.63734, 5.88882, 6.17133, 27.8123, 0.865562, 84.0221, 47.8277, 8.60848, 9.08235, 287.192
25126, 70.5521, 52.4175, 3.43607, 8.95237, 8.8445, 31.0708, 1.08208, 85.3303, 48.7107, 13.895, 4.40355, 305.871
25127, 69.5453, 56.2705, 6.60168, 12.6402, 14.0136, 31.2638, 1.60061, 89.0587, 51.8872, 20.1401, 2.98417, 338.181
25128, 72.7937, 57.2882, 14.6258, 24.5768, 24.7381, 32.9185, 6.23579, 100.036, 59.0538, 36.0837, 3.93182, 433.903
25129, 78.2633, 56.8607, 16.587, 27.708, 26.2114, 33.5719, 7.71961, 106.103, 63.0877, 35.9159, 5.12313, 467.89
25130, 107.389, 56.446, 124.265, 82.0159, 79.3528, 45.7936, 49.9636, 156.006, 94.2593, 181.718, 11.0079, 1176.67
