Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
14505, 73.9615, 51.4815, 0.852966, 7.2934, 8.94068, 49.8231, 0.989664, 72.3432, 29.4512, 6.31356, 23.4899, 309.129
14506, 74.2895, 54.1463, 1.274, 8.21735, 9.59157, 49.1269, 1.23518, 72.3662, 29.5233, 7.94002, 22.3811, 317.444
14507, 73.0174, 57.4544, 1.55243, 9.02957, 10.2754, 49.2723, 1.28849, 72.6706, 29.8425, 9.21655, 22.2124, 325.362
14508, 74.9819, 61.9567, 1.58666, 8.88946, 9.99959, 48.0884, 1.17267, 72.175, 29.6227, 8.82531, 21.7468, 326.622
14509, 73.22, 68.531, 1.48095, 8.35741, 9.24604, 36.0304, 1.00042, 76.7752, 35.101, 8.1741, 28.1414, 325.616
14510, 69.4757, 51.6014, 1.24451, 7.58336, 8.47689, 22.7916, 0.825024, 76.5178, 34.8929, 7.15794, 30.0577, 308.16
14511, 71.5077, 56.5822, 1.16213, 7.22907, 8.36533, 12.5945, 0.755592, 90.6953, 50.4484, 7.05946, 28.8869, 301.936
14512, 72.0731, 58.2086, 2.75, 9.72793, 10.8818, 7.0721, 1.44017, 94.0177, 52.1367, 13.0651, 28.3251, 322.473
14513, 73.8736, 58.5113, 5.62374, 14.2933, 14.4583, 4.39712, 2.68136, 103.055, 60.5221, 22.5256, 28.4101, 363.287
14514, 74.8428, 57.7155, 7.34554, 15.0696, 14.8576, 3.25413, 3.13817, 106.677, 63.8025, 26.6477, 28.3896, 380.014
14515, 71.8048, 57.3336, 9.01157, 15.2024, 15.3705, 3.02138, 3.61666, 108.077, 65.1021, 29.5899, 27.0618, 390.136
14516, 74.8864, 62.2012, 8.68845, 13.7758, 14.3058, 2.77555, 3.3481, 106.501, 64.0327, 26.7851, 20.1272, 379.29
14517, 75.0386, 60.7677, 7.05436, 11.812, 12.6098, 23.7326, 2.65154, 104.706, 63.0361, 21.2966, 16.9596, 366.591
14518, 73.5177, 57.2657, 5.31502, 10.1432, 11.2409, 42.8157, 1.99929, 98.923, 57.6166, 16.315, 17.1899, 357.113
14519, 71.3984, 54.0751, 4.34464, 9.75142, 10.793, 45.5424, 1.72784, 96.3866, 55.5751, 13.7556, 17.8693, 350.983
14520, 74.2605, 50.1193, 3.9492, 9.99077, 11.2414, 43.5551, 1.69948, 95.6377, 55.0911, 13.0411, 17.98, 347.185
14521, 73.6969, 50.9141, 4.02817, 10.3495, 12.5564, 43.146, 1.91016, 96.1769, 55.6537, 13.3334, 18.0754, 348.433
14522, 73.5085, 53.5913, 5.18344, 12.4128, 15.0352, 41.3668, 2.48145, 96.5468, 55.4775, 15.0145, 18.1795, 360.76
14523, 72.5698, 54.3903, 5.68608, 12.846, 15.0504, 39.858, 2.5669, 95.3152, 54.358, 14.5447, 17.451, 360.287
14524, 74.7615, 53.3925, 5.13831, 11.9368, 14.1335, 28.2749, 2.36806, 94.7439, 54.3001, 13.1087, 24.6001, 350.483
14525, 75.6964, 54.0414, 4.5565, 11.4928, 13.738, 16.365, 2.32227, 95.1215, 54.9415, 12.2755, 25.6722, 340.451
14526, 79.6779, 54.2307, 11.4879, 20.9351, 22.5951, 10.9968, 7.6183, 104.514, 61.5216, 26.2323, 27.2247, 410.843
14527, 80.3995, 55.9566, 18.8206, 28.7042, 29.4661, 8.2274, 12.046, 110.672, 65.0759, 38.5047, 27.1143, 480.819
14528, 88.0238, 54.0355, 36.4553, 49.5979, 48.5821, 8.10693, 20.1494, 128.78, 77.1977, 73.3861, 28.1431, 650.307
14529, 97.25, 59.3415, 71.4509, 106.796, 101.615, 12.469, 38.6794, 166.206, 99.8004, 129.327, 31.1241, 1028.94
14530, 101.109, 64.2543, 87.4439, 127.313, 112.864, 13.9871, 43.47, 179.294, 106.633, 131.59, 32.114, 1168.48
14531, 96.1512, 63.6816, 73.866, 101.981, 85.0562, 11.514, 34.1978, 167.334, 100.782, 103.977, 30.6263, 1030.97
14532, 98.6042, 68.2698, 59.3866, 84.967, 71.4043, 37.3451, 28.2364, 167.304, 105.503, 83.421, 38.1777, 934.542
14533, 97.409, 68.8299, 46.8208, 72.1072, 62.6614, 53.4825, 23.0894, 166.58, 107.897, 66.1116, 38.5822, 860.621
14534, 94.4219, 65.8538, 34.5044, 58.2891, 53.217, 53.3616, 17.0583, 157.747, 102.844, 49.4838, 35.3271, 762.581
14535, 92.3208, 64.4333, 30.1447, 54.4489, 51.5965, 49.3216, 14.9389, 152.834, 99.0886, 43.9205, 34.552, 712.131
14536, 89.8027, 64.1841, 27.9924, 52.1357, 50.5725, 45.3013, 13.5833, 145.285, 92.0397, 41.0681, 32.7908, 675.315
14537, 86.5726, 61.4606, 23.5879, 46.1791, 46.1774, 39.5396, 10.853, 140.543, 84.232, 34.5551, 30.7666, 619.378
14538, 86.0087, 60.5293, 30.9758, 49.866, 49.0832, 33.1827, 11.6022, 148.946, 90.1623, 42.2816, 29.1458, 635.871
14539, 85.0459, 59.0312, 39.9766, 53.6949, 51.7054, 31.1826, 12.7266, 155.641, 91.1601, 52.6888, 27.6937, 671.94
14540, 92.5313, 66.5168, 40.7719, 55.1731, 52.2297, 35.1399, 13.4149, 166.564, 90.5984, 54.5543, 12.5284, 692.488
14541, 96.0651, 63.9638, 39.6697, 57.7157, 53.2116, 39.0622, 14.3269, 166.035, 91.8504, 52.6839, 9.14617, 702.399
14542, 96.4044, 68.4866, 38.8885, 59.7533, 54.4748, 40.5349, 14.8353, 168.241, 95.5121, 49.7239, 7.82721, 709.036
14543, 98.6722, 70.0959, 40.1717, 63.3426, 58.9689, 40.9786, 16.3201, 173.324, 99.6136, 50.9234, 9.73921, 736.041
14544, 100.366, 69.7893, 39.9901, 62.9207, 60.1083, 41.7665, 17.8752, 178.574, 103.354, 50.1489, 9.65215, 750.496
14545, 108.359, 66.7899, 53.8328, 73.3068, 67.4522, 43.8377, 26.5647, 195.008, 114.53, 62.4744, 12.4401, 850.694
14546, 117.056, 73.4202, 70.941, 87.7325, 77.7217, 47.3029, 36.0056, 209.106, 123.464, 80.6168, 14.8653, 995.656
14547, 117.725, 76.1812, 61.103, 79.7944, 71.5336, 61.3956, 30.8416, 203.214, 118.047, 72.5114, 13.5188, 975.433
14548, 112.251, 76.2821, 45.2847, 66.4876, 62.2113, 61.7159, 22.7652, 213.159, 112.64, 56.0493, 11.9421, 887.108
14549, 105.75, 71.0457, 32.3652, 55.6285, 55.1282, 54.4344, 16.2077, 210.552, 105.039, 41.577, 11.0261, 786.503
14550, 100.978, 67.2712, 23.1668, 48.0072, 50.3629, 45.8599, 11.5526, 203.179, 101.101, 30.8533, 9.4428, 696.762
14551, 96.9965, 63.2451, 16.807, 42.7602, 47.1217, 38.2974, 8.34635, 189.182, 95.042, 23.2696, 8.03699, 620.287
14552, 92.7902, 62.3595, 12.4218, 39.0738, 44.79, 32.2245, 6.1471, 177.946, 89.4832, 17.9761, 7.24025, 560.463
14553, 90.0339, 60.097, 9.38867, 36.4042, 43.0127, 26.6522, 4.63551, 175.487, 86.1048, 14.283, 6.75761, 518.907
14554, 88.1732, 58.3919, 7.27983, 34.4074, 41.5857, 22.2487, 3.59042, 172.544, 84.558, 11.6973, 6.42981, 488.728
14555, 85.8051, 60.5322, 5.80336, 32.9085, 40.3604, 13.2799, 2.86254, 164.13, 77.1533, 9.8747, 6.19269, 460.481
14556, 85.759, 58.4013, 4.76155, 31.7834, 39.2715, 7.22606, 2.35214, 164.027, 74.3158, 8.57942, 6.01401, 440.134
14557, 86.0365, 79.2605, 4.0194, 30.7671, 38.2797, 3.90961, 1.99017, 153.654, 62.8688, 7.64855, 4.82557, 427.973
14558, 87.3572, 80.8314, 8.52206, 35.0373, 40.3504, 3.60909, 4.58731, 152.114, 61.7103, 12.0947, 4.80863, 456.946
14559, 94.765, 77.8413, 30.6274, 52.2714, 50.2735, 6.95962, 16.0479, 165.492, 71.0165, 34.6808, 9.39782, 603.338
14560, 101.478, 82.6045, 50.3504, 63.4428, 59.9771, 9.96637, 25.9616, 176.463, 79.1092, 55.597, 12.4466, 751.091
14561, 110.827, 79.5972, 63.928, 71.842, 69.7048, 13.9793, 36.8955, 193.533, 91.1096, 66.9701, 17.7127, 880.146
14562, 116.712, 81.4498, 68.2989, 77.4661, 74.3563, 25.9961, 43.8762, 205.044, 97.6259, 73.7659, 21.9709, 974.916
14563, 128.992, 85.6809, 86.9061, 95.8767, 86.4821, 39.7749, 54.5228, 234.607, 113.336, 102.334, 26.7054, 1168.7
14564, 135.011, 105.021, 100.553, 107.078, 92.6207, 47.9288, 59.2016, 261.959, 126.658, 126.667, 30.9045, 1338.88
14565, 135.576, 114.551, 96.0056, 102.622, 87.9515, 53.9894, 57.5342, 269.474, 130.728, 121.75, 33.7133, 1364.21
14566, 130.217, 114.848, 79.096, 90.3699, 80.8444, 53.393, 45.9407, 268.848, 130.169, 102.699, 32.002, 1273.17
14567, 129.524, 112.848, 79.9617, 94.9734, 82.0025, 54.9406, 48.845, 278.492, 138.4, 100.212, 32.8408, 1274.77
14568, 195.618, 126.514, 189.218, 175.553, 137.853, 80.0411, 155.951, 386.916, 212.789, 183.523, 56.0957, 2068.43
14569, 541.875, 236.299, 510.524, 477.134, 372.763, 230.489, 452.942, 798.515, 494.419, 474.04, 241.631, 5505.68
14570, 599.784, 346.767, 481.505, 473.044, 434.087, 182.275, 394.437, 771.014, 468.93, 537.778, 236.726, 6203.59
14571, 503.832, 381.036, 306.178, 326.085, 325.194, 189.173, 220.078, 577.056, 384.304, 365.244, 221.067, 4809.09
14572, 434.836, 349.631, 285.819, 261.8, 249.028, 180.091, 159.743, 511.812, 363.488, 296.342, 211.279, 4019.88
14573, 335.842, 329.733, 194.247, 201.714, 188.632, 155.906, 100.61, 505.741, 390.962, 215.217, 164.552, 3225.48
14574, 316.554, 283.983, 238.524, 211.959, 195.474, 162.65, 134.815, 608.301, 407.096, 259.319, 155.839, 3307.12
14575, 381.679, 234.402, 506.928, 469.539, 397.867, 199.809, 272.686, 785.852, 484.703, 701.366, 183.701, 5455.42
14576, 421.335, 239.979, 662.415, 584.444, 504.583, 217.363, 322.221, 848.924, 505.457, 858.567, 184.36, 6704.28
14577, 452.025, 250.749, 438.354, 433.56, 417.045, 195.04, 208.844, 650.472, 423.73, 553.484, 188.031, 5354.63
14578, 366.206, 259.414, 214.511, 264.643, 274.331, 158.024, 103.331, 479.606, 333.347, 278.028, 148.593, 3587.88
14579, 323.174, 269.652, 129.521, 202.216, 219.333, 143.578, 65.4671, 467.397, 351.36, 173.746, 132.426, 2762.35
14580, 291.55, 230.355, 106.122, 186.154, 207.777, 138.147, 55.238, 547.813, 352.191, 144.542, 114.537, 2497.7
14581, 278.256, 212.843, 148.117, 202.957, 218.695, 143.18, 80.7123, 571.864, 346.827, 176.364, 108.303, 2640.47
14582, 290.819, 204.163, 150.119, 199.463, 216.683, 144.268, 83.0079, 538.532, 311.002, 170.967, 108.421, 2626.93
14583, 266.229, 232.376, 115.844, 176.172, 200.962, 138.286, 63.4947, 500.333, 281.194, 136.27, 105.493, 2391.48
14584, 268, 191.836, 89.4881, 156.969, 188.066, 132.474, 48.1668, 474.809, 263.163, 108.416, 101.223, 2147.5
14585, 247.364, 183.822, 71.4929, 145.525, 181.769, 128.932, 38.5363, 463.268, 256.28, 90.1873, 94.0808, 1963.23
14586, 248.493, 177.385, 56.0265, 133.548, 174.071, 122.577, 30.219, 449.233, 246.182, 73.0908, 85.8284, 1804.8
14587, 235.329, 172.237, 51.9286, 130.85, 174.094, 111.249, 26.5634, 431.255, 228.681, 67.7972, 81.1869, 1711.66
14588, 235.712, 171.567, 58.2169, 139.504, 182.905, 102.191, 32.2481, 435.466, 229.691, 71.2424, 81.7506, 1732.64
14589, 267.209, 176.55, 91.7001, 172.051, 205.751, 99.7982, 59.2131, 465.88, 250.249, 103.215, 89.913, 2011.63
14590, 271.45, 180.353, 132.05, 201.158, 232.713, 93.8528, 81.9456, 494.141, 267.872, 141.839, 94.5049, 2328.9
14591, 281.182, 185.668, 173.705, 225.461, 250.303, 91.5484, 100.86, 519.869, 283.424, 177.869, 103.204, 2619.88
14592, 295.587, 188.182, 157.341, 211.961, 229.418, 86.1652, 90.2708, 509.525, 279.069, 171.961, 103.42, 2578.92
14593, 277.447, 189.149, 148.065, 200.612, 221.756, 83.6596, 83.708, 507.909, 281.358, 164.062, 104.039, 2502.47
14594, 312.69, 229.58, 166.272, 211.09, 234.155, 89.7442, 99.6429, 538.095, 302.931, 170.854, 113.187, 2663.99
14595, 360.638, 219.138, 232.458, 249.196, 270.723, 119.386, 171.406, 619.1, 360.65, 208.502, 144.777, 3250.46
14596, 524.427, 266.225, 473.109, 453.331, 418.737, 173.467, 313.794, 796.511, 475.562, 451.914, 209.565, 5323.38
14597, 526.849, 314.819, 446.404, 449.248, 417.345, 165.281, 266.645, 778.472, 460.96, 455.303, 205.093, 5510.88
14598, 472.49, 344.366, 302.489, 325.968, 329.83, 162.1, 178.571, 630.661, 429.847, 338.799, 191.967, 4486.76
14599, 424.922, 344.907, 227.166, 266.72, 280.006, 162.234, 142.725, 570.488, 416.354, 269.555, 177.964, 3797.18
14600, 370.941, 345.684, 150.927, 222.975, 247.123, 145.629, 90.5036, 541.511, 410.433, 191.498, 156.029, 3170.55
14601, 335.285, 254.164, 113.591, 199.893, 232.191, 134.893, 67.1633, 587.123, 384.405, 147.839, 140.506, 2775.06
14602, 309.919, 228.035, 84.2801, 174.96, 216.684, 121.556, 49.0771, 553.635, 334.329, 111.011, 126.158, 2412.54
14603, 294.965, 254.178, 62.1175, 155.374, 205.062, 108.189, 35.9325, 499.175, 282.379, 82.5241, 114.857, 2130.21
14604, 271.617, 208.525, 46.3934, 141.283, 196.614, 94.8252, 26.7836, 465.584, 253.998, 62.0461, 106.423, 1895.31
14605, 285.586, 200.263, 35.4517, 131.199, 190.437, 81.4566, 20.4661, 446.958, 239.298, 47.7319, 99.754, 1737.6
14606, 261.206, 195.241, 27.8418, 123.688, 185.218, 68.0899, 16.0882, 433.614, 228.71, 37.7419, 87.1801, 1610.56
14607, 275.082, 191.663, 24.1643, 123.491, 183.473, 55.5953, 14.8663, 428.237, 223.976, 33.4611, 83.9087, 1553.65
14608, 261.464, 190.658, 26.7536, 131.832, 186.182, 43.8362, 17.6347, 430.061, 224.211, 35.6784, 84.9517, 1559.9
14609, 274.019, 228.103, 32.6122, 135.155, 186.077, 31.1934, 20.1969, 427.867, 221.864, 38.5938, 85.6253, 1595
14610, 257.405, 190.845, 35.2982, 131.901, 183.381, 20.778, 20.2151, 422.599, 217.986, 39.7056, 85.998, 1568.98
14611, 270.254, 187.866, 34.6872, 128.432, 181.455, 14.9374, 19.4552, 418.445, 215.105, 39.8861, 86.4641, 1542.3
14612, 262.21, 189.034, 50.14, 135.628, 186.944, 18.2561, 30.7972, 429.162, 222.392, 51.7253, 90.9431, 1630.93
14613, 289.597, 194.911, 98.9183, 158.292, 200.416, 39.2042, 59.715, 455.786, 239.852, 85.8828, 102.27, 1945.49
14614, 275.556, 199.036, 103.847, 156.34, 198.033, 47.8564, 58.8871, 454.586, 238.424, 96.1188, 104.32, 2026.2
14615, 279.344, 196.015, 82.0083, 141.096, 186.833, 59.7399, 45.2868, 438.022, 227.686, 81.2465, 102.164, 1910.99
14616, 253.473, 227.328, 60.5855, 126.934, 176.377, 55.988, 33.1744, 423.703, 219.08, 62.5608, 96.288, 1757.67
14617, 258.641, 187.558, 46.0396, 116.697, 168.649, 44.0035, 24.8541, 414.667, 214.168, 48.3345, 88.4897, 1612.13
14618, 238.032, 178.681, 36.6859, 109.298, 163.113, 33.4505, 19.3586, 405.078, 207.123, 38.8415, 82.3589, 1486.99
14619, 241.58, 172.956, 28.8023, 103.659, 158.532, 25.9603, 15.0482, 393.599, 197.768, 31.3771, 77.591, 1391.12
14620, 226.888, 168.881, 23.7414, 99.709, 154.923, 21.2124, 12.2437, 376.836, 190.4, 26.4239, 74.2572, 1312.56
14621, 221.221, 166.141, 22.8288, 98.0182, 152.443, 17.9635, 11.4995, 341.13, 186.006, 25.1149, 72.3161, 1250.19
14622, 234.311, 163.9, 21.1938, 96.4327, 149.314, 16.0042, 12.0283, 325.288, 181.851, 23.753, 70.68, 1215.47
14623, 222.521, 162.535, 25.9554, 99.3752, 147.695, 17.3483, 18.1998, 322.599, 182.058, 27.3093, 71.4591, 1235.04
14624, 224.321, 165.333, 36.676, 107.495, 148.511, 21.9736, 30.5323, 330.549, 189.007, 37.9788, 77.5823, 1335.54
14625, 218.255, 164.541, 33.6217, 102.903, 144.092, 22.7372, 26.9818, 321.284, 183.12, 36.1457, 75.7114, 1319.95
14626, 227.88, 160.278, 26.6644, 96.2088, 139.666, 25.8988, 20.6122, 310.153, 176.312, 29.8808, 75.2267, 1259.67
14627, 211.168, 157.32, 20.8622, 90.7834, 135.802, 23.131, 16.2153, 300.21, 170.059, 24.0654, 71.4025, 1186.81
14628, 202.361, 153.227, 18.4029, 87.3472, 132.698, 18.4132, 12.9545, 292.428, 165.571, 19.7826, 67.2046, 1122.33
14629, 198.184, 146.564, 17.4294, 84.4809, 129.895, 14.4169, 10.4568, 284.864, 160.85, 17.8357, 58.4658, 1068.01
14630, 195.24, 133.102, 16.2795, 81.9364, 127.899, 11.4997, 8.56647, 277.815, 156.415, 17.4419, 54.8357, 1020.66
14631, 192.818, 126.719, 14.5973, 79.6375, 126.875, 9.43157, 7.16611, 271.513, 152.705, 17.2009, 52.8591, 981.905
14632, 174.316, 121.835, 12.7127, 77.3684, 124.934, 6.22646, 6.13588, 264.947, 148.446, 16.2655, 51.0762, 938.871
14633, 156.627, 93.6216, 11.0222, 75.3905, 122.281, 4.23721, 5.37266, 227.876, 145.196, 14.978, 49.4235, 863.1
14634, 149.444, 84.1033, 9.67697, 73.4517, 119.376, 3.60075, 4.79771, 178.286, 106.448, 13.7217, 47.828, 777.874
14635, 144.849, 81.526, 8.62122, 71.6237, 116.535, 3.3788, 4.35754, 166.721, 95.7267, 12.5664, 46.4967, 725.667
14636, 141.408, 79.8338, 7.78423, 69.9181, 114.243, 3.25646, 4.0075, 170.37, 99.9266, 11.5545, 45.0766, 701.944
14637, 139.47, 78.3521, 7.12624, 68.3832, 113.032, 3.20112, 3.72288, 169.978, 99.8062, 10.7066, 43.6069, 687.791
14638, 137.918, 77.1498, 6.97045, 67.6352, 111.401, 3.48873, 3.85971, 168.863, 99.0288, 10.3408, 42.8559, 679.267
14639, 140.356, 77.3422, 9.0875, 69.6366, 110.053, 7.07699, 7.62135, 169.222, 98.374, 12.4694, 43.4804, 702.614
14640, 139.184, 77.398, 10.4822, 69.5568, 107.923, 8.01431, 9.33346, 168.719, 98.0624, 13.5937, 42.7932, 716.735
14641, 138.962, 77.3994, 15.0695, 71.9622, 107.02, 9.28871, 13.9021, 172.15, 100.795, 16.3223, 44.1836, 748.199
14642, 140.119, 77.8129, 18.7737, 72.4714, 105.204, 11.4827, 18.6057, 173.755, 101.776, 17.4878, 47.8216, 777.121
14643, 141.357, 78.5324, 19.2867, 70.5248, 102.549, 13.2504, 19.9026, 171.671, 100.304, 16.4704, 53.1107, 789.621
14644, 139.299, 78.0523, 17.3753, 67.8575, 100.028, 12.9511, 18.1324, 167.887, 97.8347, 14.7496, 52.3707, 777.843
14645, 149.358, 80.9681, 20.2063, 73.8122, 100.555, 19.3162, 27.4199, 180.135, 107.666, 18.1914, 62.6326, 845.669
14646, 165.561, 89.5385, 33.3074, 88.068, 105.791, 29.4287, 47.5174, 203.021, 124.765, 30.4018, 73.8806, 1029.67
14647, 170.805, 95.7983, 52.6654, 100.108, 109.562, 33.759, 61.1896, 215.495, 133.222, 47.5651, 80.7159, 1212.14
14648, 161.399, 93.2545, 56.2601, 96.3361, 105.831, 28.9356, 53.8422, 207.763, 127.589, 51.1601, 80.6564, 1220.84
14649, 150.416, 87.4527, 46.121, 85.4013, 100.077, 21.6396, 40.1583, 192.922, 117.276, 43.2394, 76.1474, 1103.72
14650, 141.892, 82.7552, 34.3908, 75.7675, 95.3939, 15.8823, 28.7249, 178.955, 107.137, 33.6747, 67.5433, 965.898
14651, 135.566, 78.5231, 25.4302, 69.04, 91.9894, 11.9144, 20.8019, 168.124, 99.0036, 26.2274, 60.0604, 852.332
14652, 136.255, 76.9005, 28.8796, 76.3422, 95.3842, 12.6531, 21.6323, 173.808, 102.426, 31.8358, 56.7076, 851.365
14653, 155.592, 81.9535, 65.5536, 110.021, 116.272, 24.298, 46.9966, 212.446, 129.899, 76.9382, 67.5002, 1151.13
14654, 204.091, 96.7672, 135.122, 160.059, 151.128, 47.7728, 107.22, 277.366, 172.705, 139.395, 89.161, 1754.22
14655, 219.944, 111.216, 145.654, 168.291, 160.065, 49.713, 109.844, 295.352, 184.196, 147.397, 98.4569, 1995.86
14656, 206.389, 112.977, 129.64, 163.006, 160.932, 115.041, 87.1094, 298.709, 189.727, 145.185, 110.635, 2025.54
14657, 190.663, 108.556, 111.351, 150.35, 155.967, 115.623, 68.4895, 285.076, 181.489, 135.978, 107.971, 1909.81
14658, 175.222, 101.981, 87.2935, 129.932, 144.483, 95.4562, 51.3227, 257.209, 161.64, 110.825, 93.8866, 1666.27
14659, 165.174, 95.8688, 65.3991, 112.471, 135.76, 75.2916, 37.8826, 232.569, 143.743, 84.7077, 82.3031, 1421.3
14660, 158.99, 91.5966, 47.6737, 97.5409, 128.795, 56.7693, 27.4668, 208.881, 125.046, 62.4441, 66.7221, 1207.64
14661, 155.402, 89.0486, 34.6147, 86.1591, 124.253, 39.7391, 19.984, 194.172, 114.451, 45.8886, 57.591, 1044.35
14662, 153.322, 87.2188, 25.4055, 78.0457, 121.311, 24.5214, 14.7703, 183.836, 106.87, 34.2341, 51.5126, 925.582
14663, 156.307, 86.1025, 19.6294, 72.4767, 119.243, 14.4314, 11.2024, 177, 101.783, 26.386, 47.4731, 845.187
14664, 166.314, 88.1955, 22.9158, 83.527, 130.002, 12.3316, 15.7981, 187.272, 108.256, 27.4358, 49.869, 885.663
14665, 176.246, 93.9765, 31.2252, 99.0689, 140.912, 14.1133, 24.1748, 201.632, 117.185, 36.2525, 54.2744, 999.692
14666, 172.556, 96.5461, 31.6795, 96.237, 134.67, 13.0982, 23.1884, 198.877, 115.24, 40.26, 54.5547, 1018.16
14667, 182.298, 98.688, 55.5244, 111.43, 139.193, 21.054, 38.8445, 227.727, 138.516, 59.019, 70.5267, 1194.84
14668, 222.265, 114.667, 181.384, 174.685, 171.565, 40.9473, 108.607, 310.81, 195.302, 143.052, 84.341, 1941.96
14669, 304.652, 135.285, 331.887, 279.752, 249.326, 63.2144, 180.272, 424.718, 269.988, 305.51, 101.36, 3156.71
14670, 370.95, 175.592, 314.726, 293.896, 288.225, 79.0967, 185.142, 450.947, 288.127, 322.737, 137.717, 3554.03
14671, 330.368, 195.865, 246.16, 235.031, 235.845, 65.5434, 143.634, 390.793, 250.131, 244.822, 137.527, 3112.45
14672, 286.924, 187.021, 181.335, 206.849, 208.113, 143.918, 105.015, 360.003, 233.055, 194.478, 141.672, 2726.64
14673, 279.206, 167.612, 136.581, 197.862, 202.477, 147.068, 79.5428, 335.555, 213.609, 170.382, 125.624, 2454.54
14674, 259.391, 151.071, 104.345, 177.333, 190.073, 129.234, 61.207, 308.739, 193.803, 139.683, 107.602, 2152.95
14675, 240.88, 146.709, 79.6181, 154.851, 173.587, 106.494, 46.961, 276.312, 168.861, 109.814, 95.3171, 1856.87
14676, 226.32, 138.234, 66.4348, 137.407, 161.658, 88.3845, 40.2728, 254.485, 153.158, 86.4295, 86.9616, 1630.34
14677, 219.602, 131.926, 62.9172, 127.495, 155.017, 73.7603, 38.7755, 240.67, 142.852, 74.6475, 80.8485, 1496.47
14678, 222.915, 131.025, 61.4564, 128.314, 157.112, 59.8202, 37.4921, 240.418, 142.243, 73.8338, 78.4264, 1455.55
14679, 236.839, 135.37, 67.8804, 149.028, 173.958, 46.8945, 38.9468, 261.821, 156.725, 93.7909, 80.731, 1560.16
14680, 233.175, 140.002, 65.146, 144.593, 169.998, 33.2951, 37.6314, 257.332, 153.021, 92.5078, 80.301, 1539.79
14681, 240.384, 142.433, 64.2254, 140.042, 167.313, 29.2054, 43.2551, 257.334, 154.744, 85.1336, 87.3288, 1528.04
14682, 241.532, 143.544, 59.5227, 133.926, 170.208, 26.0967, 44.7027, 255.074, 153.105, 77.1242, 88.5663, 1508.77
14683, 230.187, 138.035, 52.098, 120.537, 163.835, 20.9365, 39.4422, 243.839, 145.424, 66.8824, 84.399, 1420.43
14684, 217.42, 152.605, 40.7767, 107.118, 153.325, 15.7494, 30.2304, 230.753, 136.549, 53.5919, 79.5078, 1295.01
14685, 207.151, 149.094, 30.475, 96.8618, 144.919, 11.7339, 22.2364, 219.098, 128.254, 41.2906, 71.8241, 1172.16
14686, 199.457, 141.387, 22.844, 89.5651, 139.221, 9.04196, 16.4801, 209.927, 121.535, 31.7973, 65.0116, 1069.74
14687, 193.043, 134.225, 17.4198, 84.2449, 135.214, 7.23419, 12.4877, 203.019, 116.408, 24.9667, 59.7596, 989.886
14688, 190.404, 130.873, 13.9223, 81.5175, 133.304, 6.38152, 10.0073, 211.64, 126.874, 21.5828, 57.2445, 949.116
14689, 194.115, 129.466, 13.0351, 83.7268, 136.78, 6.52887, 9.53943, 214.075, 128.656, 23.7019, 57.0738, 953.6
14690, 191.111, 128.625, 13.5078, 83.1048, 135.372, 6.14244, 9.30412, 212.55, 127.219, 24.3324, 55.7575, 947.866
14691, 196.198, 135.755, 19.8741, 86.9671, 137.863, 7.16696, 12.3001, 219.243, 132.069, 28.2759, 53.3854, 983.689
14692, 213.884, 142.158, 41.2139, 107.91, 154.673, 13.2865, 26.4997, 244.93, 149.792, 48.309, 59.8695, 1169.33
14693, 214.813, 132.054, 49.3687, 113.093, 157.932, 14.2207, 30.3192, 249.92, 152.248, 56.7056, 60.3361, 1257.09
14694, 227.568, 132.928, 70.793, 129.605, 167.882, 17.0856, 40.0046, 267.91, 165.792, 77.5963, 67.3591, 1418.52
14695, 255.054, 141.957, 130.965, 173.104, 194.201, 25.5349, 76.4616, 317.885, 201.023, 127.365, 80.3964, 1840.87
14696, 352.886, 166.054, 323.71, 309.645, 317.147, 44.8404, 163.886, 466.916, 296.631, 331.816, 109.65, 3236.98
14697, 381.197, 212.681, 282.327, 297.932, 304.512, 52.1535, 148.801, 460.055, 289.722, 307.502, 129.704, 3379.8
14698, 361.353, 242.533, 191.722, 239.176, 252.122, 46.9382, 107.048, 415.155, 267.599, 216.914, 151.858, 2925.57
14699, 323.548, 249.217, 135.827, 194.537, 214.693, 83.4774, 78.3013, 366.135, 237.717, 157.259, 151.843, 2521.08
14700, 292.372, 240.112, 103.031, 172.766, 198.451, 70.3022, 59.7945, 321.635, 201.475, 126.061, 129.999, 2205.31
14701, 276.637, 228.048, 92.7599, 167.996, 191.626, 55.206, 54.6805, 385.774, 272.043, 111.709, 117.059, 2089.1
14702, 295.45, 228.551, 100.67, 182.67, 199.824, 49.3557, 66.3336, 412.803, 288.985, 122.229, 120.3, 2190.42
14703, 302.55, 230.113, 91.9307, 181.346, 200.514, 40.8993, 62.4101, 395.934, 271.491, 116.668, 122.024, 2177.78
14704, 306.57, 226.316, 107.956, 207.962, 207.718, 39.7416, 70.9312, 407.497, 276.752, 126.192, 132.125, 2302.43
