Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
2436, 67.426, 56.887, 0.147841, 4.23912, 5.2279, 0.58281, 0.180634, 65.4182, 20.062, 2.13824, 15.2496, 184.361
2437, 65.564, 68.0245, 0.148459, 4.10975, 5.06211, 0.578744, 0.179207, 84.0983, 39.0936, 2.12136, 15.4639, 221.338
2438, 61.4698, 73.1594, 0.145645, 3.98461, 4.90176, 0.57811, 0.177856, 89.3781, 43.5498, 2.12114, 21.3799, 246.296
2439, 57.5156, 80.1546, 0.150901, 3.86546, 4.74637, 0.574643, 0.1766, 89.9608, 44.0589, 2.10855, 31.2899, 261.901
2440, 58.3018, 79.3059, 0.143063, 3.75334, 4.59693, 0.573377, 0.175423, 89.7428, 44.0414, 2.10811, 32.8627, 270.435
2441, 56.3766, 64.1651, 0.152224, 3.64834, 4.45566, 0.571565, 0.174359, 89.4435, 43.9859, 2.09252, 20.9148, 262.618
2442, 55.3653, 57.4868, 0.141136, 3.54416, 4.32043, 0.570416, 0.173362, 89.1177, 43.9061, 2.09312, 18.0039, 248.727
2443, 55.335, 54.9893, 0.151686, 3.43667, 4.18831, 0.566936, 0.172335, 88.793, 43.8303, 2.07742, 17.5825, 238.304
2444, 55.4576, 55.952, 0.139792, 3.33511, 4.05814, 0.56636, 0.171308, 88.4801, 43.762, 2.07833, 17.133, 233.279
2445, 55.1194, 58.6094, 0.150405, 3.24524, 3.95181, 0.562198, 0.170357, 88.1838, 43.7083, 2.06395, 16.8986, 232.089
2446, 55.3444, 64.0837, 0.138813, 3.15243, 3.83072, 0.563435, 0.169641, 74.6908, 29.3924, 2.06454, 16.8253, 226.262
2447, 54.8491, 61.1631, 0.148856, 3.05444, 3.70714, 0.558288, 0.168726, 69.6009, 25.2562, 2.04942, 16.7634, 219.907
2448, 54.7951, 53.1515, 0.137911, 2.96649, 3.58696, 0.555866, 0.167718, 68.3714, 24.5592, 2.06254, 16.7128, 213.295
2449, 71.5222, 58.4886, 0.146969, 2.87616, 3.47129, 0.554224, 0.16675, 73.4989, 30.4352, 2.04716, 24.2195, 223.323
2450, 77.1109, 49.6069, 0.137083, 2.78508, 3.36046, 0.549145, 0.166016, 75.208, 32.0845, 2.04143, 25.1799, 234.123
2451, 77.7826, 40.0488, 0.144963, 2.69504, 3.25371, 0.550858, 0.165203, 75.268, 32.2613, 2.02502, 27.052, 236
2452, 77.1253, 38.4505, 0.136271, 2.61171, 3.15026, 0.54493, 0.164482, 82.8099, 40.638, 2.02321, 26.4284, 237.672
2453, 77.5114, 39.8411, 0.143045, 2.53265, 3.04927, 0.546726, 0.163965, 85.2248, 42.8535, 2.00924, 25.5873, 239.293
2454, 76.8671, 42.429, 0.135445, 2.45424, 2.95094, 0.540475, 0.163239, 85.3936, 43.0958, 2.00718, 25.2031, 240.416
2455, 76.2347, 45.745, 0.141189, 2.37628, 2.85475, 0.542066, 0.162695, 85.1636, 43.0741, 1.99395, 25.1016, 241.762
2456, 75.3096, 50.2331, 0.134591, 2.29848, 2.75952, 47.2547, 0.1619, 84.8727, 43.0163, 1.9917, 23.3618, 265.865
2457, 71.9258, 55.8662, 0.139293, 2.22715, 2.6676, 51.3282, 0.161374, 84.5919, 42.9664, 1.98094, 22.194, 285.382
2458, 71.359, 46.63, 0.145287, 2.22369, 2.61661, 50.4048, 0.160822, 84.3207, 42.9241, 2.27093, 22.0246, 289.973
2459, 70.6311, 48.2302, 0.157885, 2.22671, 2.55402, 49.4733, 0.175252, 84.1167, 42.9318, 2.51753, 22.1853, 288.724
2460, 72.4486, 50.2005, 0.148787, 2.18271, 2.46265, 49.126, 0.174394, 76.1992, 34.6142, 2.49908, 21.948, 283.555
2461, 72.3954, 52.7563, 0.148461, 2.11106, 2.41044, 48.2945, 0.172196, 73.235, 32.2942, 2.38414, 20.7589, 279.977
2462, 71.6142, 56.3731, 0.140008, 2.03787, 2.34242, 48.1446, 0.169129, 72.4371, 31.8909, 2.30285, 20.4379, 279.165
2463, 72.1454, 60.2553, 0.141305, 1.94473, 2.25349, 46.9172, 0.16627, 72.0897, 31.8046, 2.21876, 20.0195, 279.95
2464, 70.9283, 52.1863, 0.135102, 1.87513, 2.16945, 34.9803, 0.163426, 71.8665, 31.8083, 2.13699, 26.5153, 273.948
2465, 68.36, 47.5839, 0.164049, 2.00822, 2.2937, 21.8701, 0.171046, 71.6969, 31.8104, 3.21773, 28.5843, 264.084
2466, 70.7001, 53.7253, 0.155014, 1.99075, 2.20483, 11.8305, 0.171169, 71.3643, 31.7103, 3.35421, 27.4555, 253.424
2467, 70.2749, 55.295, 0.164, 1.91346, 2.08991, 6.00102, 0.170401, 71.1438, 31.7225, 3.07311, 26.6565, 245.621
2468, 70.2662, 55.2249, 0.141266, 1.80211, 1.98459, 2.90992, 0.167242, 70.8508, 31.6611, 2.73787, 26.4765, 239.963
2469, 69.2142, 54.2248, 0.151413, 1.70634, 1.89537, 1.77378, 0.163857, 70.5939, 31.6312, 2.49845, 26.3925, 235.582
2470, 67.0119, 53.7448, 0.133589, 1.66916, 1.8317, 1.49946, 0.160497, 70.4026, 31.6528, 2.45729, 24.9933, 231.496
2471, 70.919, 58.6373, 0.14423, 1.60409, 1.77835, 1.44733, 0.157587, 77.8773, 39.9689, 2.37952, 18.2194, 233.97
2472, 71.5944, 57.389, 0.129428, 1.53768, 1.71304, 19.5733, 0.15537, 80.3398, 42.2212, 2.25381, 15.1946, 244.403
2473, 70.4457, 54.1191, 0.138893, 1.47597, 1.64824, 40.7847, 0.154137, 80.5614, 42.5002, 2.15872, 15.5642, 259.385
2474, 68.5924, 51.1092, 0.127086, 1.4129, 1.58828, 44.1717, 0.15278, 80.3242, 42.458, 2.06927, 16.343, 267.1
2475, 71.4641, 47.2527, 0.135235, 1.36541, 1.53321, 42.4498, 0.1519, 80.0971, 42.4485, 2.02219, 16.5277, 267.855
2476, 70.5952, 47.9449, 0.125546, 1.32604, 1.48271, 42.1226, 0.151322, 79.8974, 42.4629, 1.97233, 16.5314, 266.52
2477, 69.9802, 50.3845, 0.133292, 1.29183, 1.43678, 40.2888, 0.150531, 71.9692, 34.1183, 1.95603, 16.5357, 260.647
2478, 69.0752, 51.0707, 0.12433, 1.26606, 1.39422, 38.7767, 0.14986, 69.0271, 31.8117, 1.93452, 15.7856, 255.005
2479, 70.8158, 49.9411, 0.135051, 1.25969, 1.36804, 27.0529, 0.150655, 68.2814, 31.4427, 2.01008, 22.617, 249.842
2480, 71.3607, 50.4106, 0.124473, 1.23537, 1.32232, 15.0819, 0.150751, 68.0044, 31.4086, 1.98964, 23.6174, 242.42
2481, 70.701, 49.6127, 0.132982, 1.18903, 1.27756, 7.72528, 0.151111, 67.7684, 31.3438, 1.95838, 23.8654, 234.119
2482, 68.0863, 49.2863, 0.122803, 1.13773, 1.23476, 3.79083, 0.150164, 67.5729, 31.298, 1.91763, 22.9464, 226.024
2483, 68.9444, 44.9621, 0.130408, 1.08298, 1.19291, 1.98515, 0.149315, 67.3746, 31.245, 1.89269, 21.8925, 218.918
2484, 67.904, 46.7943, 0.121548, 1.03775, 1.15178, 1.5104, 0.148046, 67.203, 31.2142, 1.86631, 21.523, 214.582
2485, 68.0462, 48.6975, 0.128117, 0.99985, 1.1127, 1.42331, 0.147129, 67.0448, 31.1942, 1.8539, 21.335, 213.351
2486, 65.1103, 47.2505, 0.120509, 0.970755, 1.07383, 1.41105, 0.146154, 66.9121, 31.1963, 1.83918, 20.4271, 211.299
2487, 67.0808, 51.6361, 0.126329, 0.941646, 1.03772, 1.40694, 0.145414, 66.7697, 31.1882, 1.8295, 27.4758, 214.36
2488, 67.3303, 52.4443, 0.119953, 0.915512, 1.00139, 21.2849, 0.144787, 66.6409, 31.1907, 1.81833, 28.7509, 228.511
2489, 67.7037, 50.448, 0.124631, 0.882679, 0.967687, 33.929, 0.144145, 66.4565, 31.1467, 1.80872, 26.8189, 243.035
2490, 66.7788, 49.7112, 0.119134, 0.852921, 0.934262, 33.5426, 0.143507, 66.2783, 31.1087, 1.80011, 26.6066, 248.784
2491, 65.4902, 49.9468, 0.123002, 0.840615, 0.90461, 32.6914, 0.143021, 56.7597, 20.8984, 1.80288, 25.7954, 243.003
2492, 64.1961, 47.9752, 0.129927, 0.951517, 0.927866, 29.3702, 0.159668, 62.7086, 28.3101, 2.00202, 24.8148, 240.712
2493, 64.4747, 47.7983, 1.6078, 4.24172, 2.09809, 24.9669, 0.978926, 78.35, 43.9752, 12.9033, 23.9979, 285.047
2494, 67.7522, 47.9319, 9.86798, 14.1028, 5.5, 28.3247, 6.22321, 88.3019, 50.924, 38.6087, 24.3704, 405.45
2495, 75.6731, 56.9404, 17.3027, 17.6872, 6.64825, 33.0164, 10.4206, 89.2514, 50.5505, 40.6193, 11.1356, 448.54
2496, 77.0804, 55.0356, 19.3373, 17.4733, 7.85171, 38.1512, 10.8379, 88.5643, 49.9522, 37.8125, 6.44659, 453.088
2497, 74.9837, 59.3606, 16.2592, 14.2771, 6.96216, 38.7423, 8.66793, 88.6874, 51.1019, 30.0722, 4.46281, 422.131
2498, 72.3222, 59.7465, 12.331, 10.8773, 5.61296, 35.9589, 6.54767, 87.7628, 50.9141, 22.4409, 3.45335, 382.068
2499, 72.1367, 57.9488, 13.4797, 11.279, 5.84841, 34.8836, 8.40345, 91.1646, 53.8275, 20.5803, 3.68178, 376.154
2500, 71.4608, 52.2007, 15.3707, 11.1572, 6.03471, 31.2829, 8.20897, 91.6835, 54.2992, 20.6029, 3.28036, 371.323
2501, 73.1166, 54.7823, 28.2074, 15.9584, 8.32662, 32.4991, 10.1623, 95.1907, 56.3105, 29.4512, 3.91353, 419.606
2502, 78.1869, 55.6369, 37.3667, 19.4373, 8.96001, 45.769, 14.3996, 97.3393, 57.306, 35.2886, 4.86366, 474.165
2503, 77.6805, 55.9034, 32.8528, 17.6868, 8.09673, 45.1235, 12.9211, 96.6878, 57.0928, 32.5421, 6.20282, 471.402
2504, 82.1012, 53.356, 46.233, 23.3272, 11.5269, 45.8727, 19.7626, 102.366, 60.214, 45.9633, 7.27254, 542.383
2505, 80.8524, 52.6214, 45.3821, 22.3312, 12.042, 41.736, 19.2451, 101.543, 58.3101, 45.1237, 6.50997, 545.248
2506, 78.6926, 50.9621, 36.2479, 18.6414, 11.2514, 39.8492, 15.2945, 112.5, 56.2583, 37.1735, 7.01014, 509.268
2507, 75.5357, 51.8105, 38.2621, 19.6313, 12.1992, 36.3257, 15.4877, 118.322, 55.9292, 38.5483, 7.23048, 510.235
2508, 85.0705, 53.1979, 63.6363, 34.8371, 22.1742, 36.782, 27.6814, 141.505, 69.1086, 62.0696, 10.8562, 665.833
2509, 119.805, 61.7197, 225.262, 96.0992, 63.9794, 50.9043, 112.582, 199.991, 107.281, 205.032, 23.7687, 1534.3
2510, 186.733, 81.2119, 247.479, 132.694, 103.453, 55.4859, 149.77, 245.155, 132.75, 229.376, 36.6151, 2003.85
2511, 173.926, 97.8631, 173.343, 118.104, 95.0471, 71.9321, 106.624, 242.725, 126.901, 175.913, 38.3671, 1836.97
2512, 220.549, 134.455, 201.568, 138.127, 112.946, 91.5929, 128.598, 301.544, 154.004, 194.155, 62.7164, 2091
2513, 189.155, 143.89, 148.261, 120.204, 97.9074, 83.3281, 84.0707, 320.761, 146.532, 154.012, 55.7735, 1907.98
2514, 194.188, 143.133, 179.304, 127.943, 104.139, 91.3039, 103.925, 356.842, 189.699, 172.811, 63.0269, 2033.29
2515, 180.455, 126.698, 155.39, 119.776, 101.08, 86.7033, 86.6766, 340.72, 166.955, 160.472, 55.8645, 1927
2516, 174.336, 113.722, 123.546, 107.659, 94.5423, 83.1278, 68.7231, 323.73, 169.804, 135.423, 53.0743, 1727.37
2517, 164.424, 112.789, 105.532, 97.468, 89.4597, 79.0644, 58.0821, 299.947, 149.904, 115.132, 48.7516, 1553.9
2518, 156.663, 112.625, 84.1249, 83.5101, 79.5467, 72.1201, 46.1503, 287.073, 139.983, 90.1174, 44.9476, 1368.58
2519, 145.91, 112.499, 62.0479, 68.6492, 69.237, 63.3258, 33.6547, 275.385, 129.76, 67.0328, 38.6955, 1182.89
2520, 138.393, 114.337, 44.7099, 57.14, 61.6764, 52.0395, 24.0838, 262.711, 121.113, 49.1594, 33.9117, 1026.06
2521, 131.424, 118.033, 32.3801, 49.0756, 56.5742, 36.6017, 17.3811, 251.53, 116.69, 36.2679, 29.5719, 903.018
2522, 126.466, 124.604, 23.8961, 43.4939, 53.0646, 22.0213, 12.7752, 238.403, 110.305, 27.2821, 26.1698, 808.87
2523, 122.339, 134.416, 18.0442, 39.5656, 50.5191, 15.3209, 9.61232, 228.395, 104.572, 21.055, 23.7701, 744.114
2524, 115.982, 132.779, 13.9491, 36.719, 48.5494, 12.2989, 7.42702, 220.127, 99.5617, 16.7028, 22.0929, 695.465
2525, 104.207, 108.415, 11.1041, 34.5784, 46.9246, 9.63379, 5.90341, 213.415, 96.0878, 13.6336, 20.8865, 643.625
2526, 95.7649, 96.8405, 9.07938, 32.9555, 45.6932, 7.61918, 4.83658, 166.484, 93.6373, 11.4594, 19.966, 569.456
2527, 92.3691, 56.1792, 7.62902, 31.7103, 44.7048, 6.18817, 4.07892, 138.687, 82.4061, 9.9792, 19.1987, 494.027
2528, 90.7799, 45.2508, 6.57518, 30.6243, 44.1269, 5.18012, 3.53367, 129.686, 78.2413, 8.88889, 18.6295, 441.979
2529, 89.426, 42.9045, 5.89184, 29.6526, 43.1183, 4.50987, 3.13273, 126.571, 76.5033, 8.24409, 18.1705, 412.847
2530, 96.9367, 43.3883, 16.7471, 38.4972, 51.7164, 7.27843, 10.2945, 136.926, 83.6331, 20.0391, 20.7999, 485.892
2531, 129.674, 50.9504, 74.2748, 70.7151, 76.3137, 17.2277, 34.9326, 176.959, 110.219, 68.8823, 32.581, 835.289
2532, 245.819, 76.3707, 329.127, 181.261, 168.191, 62.7844, 217.213, 286.514, 177.93, 247.844, 70.1683, 2363.06
2533, 268.946, 112.187, 297.851, 201.364, 173.062, 70.8039, 175.561, 298.992, 183.086, 268.288, 71.0518, 2686.39
2534, 305.908, 141.481, 333.354, 244.852, 196.331, 111.645, 197.979, 376.158, 237.054, 361.611, 109.923, 3223.46
2535, 354.847, 175.168, 348.14, 297.215, 244.537, 125.87, 182.874, 484.416, 281.191, 450.928, 119.237, 3765.76
2536, 335.398, 187.168, 212.308, 215.117, 187.927, 121.234, 120.654, 488.602, 294.683, 275.339, 128.911, 3098.86
2537, 270.01, 186.724, 125.844, 154.574, 142.611, 112.247, 71.3762, 446.812, 267.389, 167.197, 111.009, 2415.59
2538, 232.937, 166.617, 82.042, 118.403, 117.565, 104.131, 46.7755, 418.685, 244.059, 110.43, 101.775, 1943.28
2539, 196.952, 154.841, 57.1263, 95.9728, 103.745, 93.5696, 32.6049, 378.961, 226.212, 77.2386, 76.7646, 1603.36
2540, 180.188, 131.447, 41.124, 81.224, 95.3556, 81.6077, 23.4117, 323.504, 199.181, 55.7395, 61.1197, 1336.74
2541, 170.631, 113.646, 30.3054, 71.1735, 89.7531, 69.1776, 17.1939, 275.494, 168.243, 41.218, 52.3615, 1132.45
2542, 162.84, 105.014, 22.8695, 64.1432, 85.7092, 56.0027, 12.9376, 238.7, 140.472, 31.2252, 47.0108, 981.047
2543, 157.732, 99.7654, 18.8708, 60.4029, 83.1945, 41.1965, 10.2442, 222.269, 129.663, 26.2935, 43.4667, 883.038
2544, 153.84, 96.0788, 15.9371, 56.8286, 81.0173, 26.9079, 8.23088, 212.627, 123.698, 22.0686, 40.9424, 811.248
2545, 150.559, 93.18, 13.2404, 53.6764, 78.6386, 15.5878, 6.74113, 205.579, 119.51, 18.3136, 39.0489, 755.065
2546, 148.343, 90.7431, 14.2479, 54.1873, 79.6165, 9.30319, 6.30192, 201.667, 117.366, 21.51, 37.5453, 735.698
2547, 148.274, 89.1852, 13.7955, 53.6624, 79.6173, 6.69136, 7.69835, 200.241, 116.824, 21.6362, 37.2668, 724.122
2548, 145.477, 87.9564, 12.0338, 51.3576, 76.9186, 4.64935, 7.187, 195.581, 114.074, 19.0445, 36.0659, 700.882
2549, 142.768, 86.2915, 10.1424, 48.8855, 74.073, 3.79981, 6.09297, 190.904, 111.458, 16.0244, 35.4309, 673.333
2550, 139.761, 84.5984, 8.60111, 46.8014, 71.6523, 3.40014, 5.11819, 193.665, 115.988, 13.5298, 34.3995, 652.144
2551, 136.851, 82.4473, 7.4559, 45.093, 69.5884, 3.14958, 4.37728, 190.168, 113.839, 11.7313, 33.3096, 631.86
2552, 134.258, 80.3021, 6.59685, 43.6662, 67.7944, 2.97056, 3.83115, 189.604, 115.33, 10.3946, 32.3262, 614.889
2553, 131.82, 78.3741, 5.94339, 42.419, 66.1446, 2.83677, 3.42566, 187.339, 114.686, 9.39024, 31.4511, 599.539
2554, 129.537, 76.5602, 5.81553, 41.305, 64.6021, 2.73351, 3.11748, 183.597, 112.466, 9.32218, 30.6481, 586.096
2555, 127.34, 74.8177, 5.56497, 40.2745, 63.136, 2.65146, 2.87736, 179.695, 110.021, 9.04307, 29.9011, 572.59
2556, 125.27, 73.1388, 5.43649, 39.6079, 62.2202, 2.5845, 2.90577, 176.409, 108.031, 8.46559, 29.1939, 560.922
2557, 123.201, 71.5217, 5.85247, 38.8051, 61.1196, 2.52817, 2.87012, 172.441, 105.436, 8.10987, 28.5162, 550.106
2558, 144.639, 76.4425, 53.6471, 78.9733, 87.5841, 13.198, 28.8693, 200.274, 118.785, 51.6413, 38.3427, 863.673
2559, 149.964, 81.0091, 69.093, 88.8048, 90.1305, 17.6756, 39.3246, 202.958, 118.452, 69.4757, 42.4957, 1040.34
2560, 149.602, 84.6205, 61.1645, 80.5602, 82.685, 26.5123, 35.7251, 196.017, 115.982, 63.4334, 46.8131, 1037
2561, 142.742, 83.7444, 46.1606, 68.4912, 74.7141, 35.1713, 26.827, 188.336, 107.157, 49.2966, 45.7367, 947.692
2562, 135.005, 80.7195, 33.4576, 58.893, 68.9993, 33.2368, 19.2871, 184.725, 106.085, 36.657, 42.0463, 846.341
2563, 128.759, 76.1931, 24.2709, 52.1122, 64.9905, 25.8258, 13.898, 175.388, 101.062, 27.2687, 37.468, 752.23
2564, 124.159, 72.2223, 17.8708, 47.362, 62.0587, 18.969, 10.1787, 164.339, 94.1048, 20.6557, 33.8631, 673.056
2565, 120.67, 69.2209, 13.438, 43.9494, 59.7693, 13.9266, 7.62161, 155.083, 88.075, 16.0378, 31.3384, 611.465
2566, 117.836, 66.8981, 10.3568, 41.4161, 57.8794, 10.4126, 5.85592, 148.202, 83.6375, 12.8139, 29.5447, 565.587
2567, 115.57, 65.0048, 8.21694, 39.5538, 56.2537, 7.999, 4.6571, 143.102, 80.4708, 10.5457, 28.2656, 532.003
2568, 113.392, 63.4169, 6.98175, 38.0276, 54.8034, 6.32302, 4.16114, 138.892, 77.9095, 8.94528, 27.2383, 507.296
2569, 111.374, 61.9235, 6.07852, 36.782, 53.4969, 5.15955, 3.8128, 135.418, 75.8498, 7.80188, 26.539, 488.234
2570, 109.449, 60.5337, 5.30632, 35.6648, 52.2247, 4.34147, 3.36835, 132.138, 73.9184, 6.97064, 25.8757, 472.244
2571, 107.595, 59.1459, 4.67691, 34.6547, 51.0099, 3.75703, 2.94276, 129.122, 72.2019, 6.35402, 25.1821, 458.098
2572, 105.841, 57.8003, 4.20264, 33.7412, 49.8564, 3.3325, 2.6557, 126.221, 70.5164, 5.88866, 24.5128, 445.485
2573, 104.106, 56.5087, 3.81434, 32.892, 48.7369, 3.01849, 2.43932, 123.508, 69.0003, 5.52913, 23.9426, 434.075
2574, 102.602, 55.2405, 3.72498, 32.2735, 48.1069, 2.9705, 2.54272, 121.039, 67.5981, 5.72687, 23.6327, 426.183
2575, 102.414, 54.1918, 6.27571, 33.9826, 49.1532, 3.34969, 3.78065, 121.177, 67.8779, 9.54927, 23.2359, 435.623
2576, 106.587, 55.1678, 21.5129, 46.5696, 56.3062, 5.65727, 11.9631, 133.045, 75.7508, 22.4971, 25.4277, 536.04
2577, 113.84, 57.7982, 39.9876, 58.654, 63.5233, 11.1596, 22.8373, 143.601, 82.409, 42.1405, 31.0889, 678.819
2578, 121.944, 61.8186, 54.9869, 67.8331, 69.4414, 18.3361, 32.0417, 157.169, 91.9, 60.7584, 35.9596, 824.975
2579, 120.323, 63.7515, 49.0575, 61.9269, 66.9418, 24.7837, 29.0643, 153.34, 89.2355, 57.7534, 38.3448, 831.449
2580, 119.966, 64.6903, 45.9098, 58.3923, 64.4247, 29.6443, 26.7576, 155.819, 90.6016, 51.7229, 39.0734, 816.04
2581, 115.495, 63.3044, 39.8374, 53.0854, 60.4415, 27.5757, 22.2776, 154.076, 88.2229, 43.4167, 36.5877, 767.351
2582, 121.539, 63.5016, 54.4952, 69.3437, 71.6078, 30.2967, 33.7794, 168.225, 98.4992, 66.5105, 38.7484, 884.997
2583, 116.756, 62.926, 50.5571, 66.0628, 68.7131, 25.0032, 29.5758, 160.023, 92.2868, 65.3305, 34.9152, 868.225
2584, 113.012, 51.6616, 38.7843, 57.0221, 62.7537, 26.4619, 21.9041, 149.643, 86.647, 51.9096, 28.7467, 771.077
2585, 108.803, 49.894, 28.1836, 49.3805, 58.5683, 22.4801, 15.6861, 143.141, 80.3096, 38.5588, 24.6695, 671.475
2586, 105.56, 47.9836, 20.4041, 43.8474, 55.8133, 16.965, 11.2832, 139.076, 78.6495, 28.4153, 21.5028, 592.289
2587, 92.658, 46.2571, 14.9739, 40.0351, 54.9266, 10.2098, 8.25484, 132.472, 74.4927, 21.2204, 19.2001, 526.566
2588, 87.4636, 41.6788, 11.2154, 37.2669, 53.7979, 5.87091, 6.17646, 125.444, 70.7041, 16.2159, 17.5638, 472.833
2589, 85.2139, 40.0468, 8.60504, 35.1546, 52.3992, 3.72192, 4.74206, 116.751, 63.3206, 12.7266, 16.2545, 430.98
2590, 83.5231, 39.2453, 6.78215, 33.4481, 50.6426, 2.9748, 3.74624, 112.544, 60.2121, 10.2885, 15.3381, 401.668
2591, 81.9276, 38.5389, 5.49714, 32.0592, 48.6575, 2.66808, 3.04766, 110.307, 58.731, 8.56668, 14.4246, 381.257
2592, 80.6351, 37.7263, 4.58309, 30.9403, 46.9407, 2.4905, 2.55376, 108.702, 57.6701, 7.34508, 13.4965, 366.341
2593, 80.9028, 37.4673, 4.90791, 30.605, 46.5572, 3.34618, 3.74588, 108.173, 57.4132, 7.2669, 14.0529, 364.544
2594, 82.1206, 37.9762, 5.6883, 30.9549, 46.9684, 4.40777, 5.22926, 105.444, 54.2305, 7.9238, 14.5136, 370.24
2595, 80.9454, 38.1778, 5.56809, 30.2278, 46.0604, 4.30011, 5.39812, 103.847, 53.1806, 7.74467, 13.8228, 368.249
2596, 79.1489, 37.5927, 5.05629, 29.126, 44.6065, 3.73419, 4.69129, 102.541, 52.4833, 7.04709, 13.1503, 359.17
2597, 77.435, 36.7125, 4.40228, 28.0892, 43.1324, 3.22536, 3.78772, 100.461, 50.8639, 6.27189, 12.5707, 346.874
2598, 75.9991, 35.7877, 3.76872, 27.1934, 41.8135, 2.85303, 3.02425, 98.2128, 49.0449, 5.61571, 12.1312, 334.517
2599, 78.0441, 36.2761, 5.06746, 30.8513, 42.4389, 4.50467, 5.43186, 101.402, 50.6991, 6.50341, 14.0666, 351.069
2600, 98.3817, 41.3392, 34.6304, 48.1741, 54.5124, 12.1115, 23.1072, 125.223, 68.314, 30.7502, 22.3978, 549.541
2601, 101.137, 46.534, 46.7221, 51.8735, 57.8334, 13.9506, 28.7955, 127.408, 68.842, 42.661, 23.1165, 665.522
2602, 114.049, 49.3544, 76.2074, 68.1167, 71.8056, 17.5006, 38.7729, 140.362, 77.853, 72.302, 27.8824, 859.847
2603, 114.638, 53.5658, 81.185, 67.2374, 74.1834, 16.7346, 38.9138, 140.709, 77.952, 83.7498, 27.9303, 924.097
2604, 110.893, 53.7287, 70.8388, 61.7185, 70.0064, 15.8052, 35.7487, 138.625, 77.3728, 76.9813, 28.6245, 888.89
2605, 113.909, 54.448, 77.8859, 68.5121, 72.9771, 19.7929, 37.8701, 146.77, 82.6231, 77.2548, 33.9201, 923.514
2606, 118.073, 56.7186, 75.7701, 69.5901, 74.3549, 21.4041, 41.4594, 148.997, 84.1234, 75.6825, 35.7923, 949.272
2607, 177.032, 65.5682, 180.346, 129.065, 117.302, 39.8824, 108.928, 212.922, 126.687, 148.953, 51.7564, 1592.12
2608, 342.358, 106.344, 343.256, 300.755, 262.424, 112.614, 249.783, 413.024, 261.249, 308.157, 122.226, 3424.1
2609, 347.047, 152.529, 280.755, 281.651, 274.145, 96.6113, 210.351, 399.874, 248.426, 268.697, 121.407, 3522.36
2610, 247.747, 145.523, 225.166, 213.786, 195.996, 82.8099, 137.837, 338.347, 216.089, 216.932, 138.014, 2888.78
2611, 188.244, 111.357, 140.285, 156.065, 145.362, 135.519, 77.6756, 277.542, 179.541, 153.935, 125.139, 2188.81
2612, 165.676, 92.0933, 96.7886, 123.559, 121.925, 137.837, 55.8628, 235.807, 148.681, 111.325, 91.4428, 1727.16
2613, 154.776, 82.9548, 72.3685, 103.742, 110.683, 120.304, 43.0427, 208.126, 127.087, 84.7936, 68.5192, 1425.08
2614, 148.799, 78.3787, 66.2831, 96.0835, 106.465, 101.475, 37.7066, 195.265, 117.494, 79.5887, 58.9498, 1272.82
2615, 146.344, 75.5696, 55.1908, 90.4007, 106.155, 84.346, 30.5607, 185.591, 108.451, 66.1088, 48.5725, 1143.78
2616, 140.432, 73.4739, 42.0929, 80.4134, 101.162, 66.8685, 22.8157, 173.841, 99.4811, 52.675, 41.5675, 1006.31
2617, 142.166, 72.8902, 41.079, 79.0657, 101.526, 53.2678, 22.3942, 172.835, 98.307, 52.5744, 41.8121, 955.528
2618, 137.339, 72.47, 34.413, 71.7774, 96.0055, 37.4045, 18.6909, 164.354, 91.7468, 44.6837, 37.1009, 873.494
2619, 131.604, 69.8727, 26.3991, 64.2723, 90.415, 22.4703, 14.2971, 156.431, 86.3619, 34.7698, 34.3695, 780.115
2620, 128.004, 66.8501, 19.7245, 58.5687, 86.6001, 13.0529, 10.7636, 150.051, 81.8337, 26.5306, 30.4522, 699.644
2621, 126.224, 65.1837, 15.0428, 54.4117, 84.7832, 7.78162, 8.2745, 145.101, 78.1772, 20.5234, 26.8191, 640.324
2622, 126.546, 64.2881, 13.1171, 52.316, 84.9784, 5.59492, 7.56988, 146.915, 81.0027, 17.1843, 31.11, 614.146
2623, 128.252, 64.7877, 15.3006, 54.6819, 86.0058, 5.08645, 7.55666, 150.56, 83.5109, 19.2056, 31.6866, 622.732
2624, 130.711, 66.3026, 16.9478, 54.5996, 85.365, 6.12871, 8.35962, 153.324, 85.2488, 18.6341, 32.8935, 632.365
2625, 130.562, 66.906, 16.7162, 53.2642, 85.7199, 6.42865, 9.41551, 153.623, 85.29, 18.22, 34.1649, 638.294
2626, 136.332, 69.127, 28.4797, 62.9699, 92.1802, 10.6154, 18.149, 164.681, 93.079, 28.8376, 39.6218, 733.744
2627, 152.296, 74.0838, 72.8003, 89.4364, 107.132, 20.7002, 47.1049, 197.493, 115.303, 63.162, 49.9381, 1041.33
2628, 149.609, 76.5252, 73.7655, 89.4259, 107.132, 18.8685, 43.9382, 196.871, 113.589, 68.951, 49.3831, 1115.09
